repo_name,repo_slug,is_private,category,admin_owner,write_access,read_access,ventures_served
fh-032-keto-meal-service,,yes,aligned-venture,COO,COO,sector-team,
fh-033-food-photography-service,,yes,aligned-venture,COO,COO,sector-team,
fh-034-restaurant-consulting,,yes,aligned-venture,COO,COO,sector-team,
fh-035-food-safety-training,,yes,aligned-venture,COO,COO,sector-team,
fin-001-genixbank-lite,,yes,aligned-venture,COO,COO,sector-team,
fin-002-credit-repair-automation,,yes,aligned-venture,COO,COO,sector-team,
fin-003-ai-boss-hub-lite,,yes,aligned-venture,COO,COO,sector-team,
fin-004-genixbanks-ai-treasurer,,yes,aligned-venture,COO,COO,sector-team,
fin-005-u-haul-rental-affiliate,,yes,aligned-venture,COO,COO,sector-team,
fin-006-tax-prep-filing-services,,yes,aligned-venture,COO,COO,sector-team,
fin-007-business-credit-building,,yes,aligned-venture,COO,COO,sector-team,
fin-008-business-formation-services,,yes,aligned-venture,COO,COO,sector-team,
fin-009-crypto-tax-optimizer,,yes,aligned-venture,COO,COO,sector-team,
fin-010-ai-powered-garbage-collection,,yes,aligned-venture,COO,COO,sector-team,
fin-011-automated-bookkeeping,,yes,aligned-venture,COO,COO,sector-team,
fin-012-invoice-factoring-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-013-charity-donation-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-014-expense-tracker-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-015-financial-wellness-coach,,yes,aligned-venture,COO,COO,sector-team,
fin-016-trade-finance-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-017-remittance-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-018-wealth-transfer-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-019-payment-gateway-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-020-debt-consolidation-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-021-tax-deduction-finder,,yes,aligned-venture,COO,COO,sector-team,
fin-022-budget-forecasting-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-023-investment-portfolio-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-024-crowdfunding-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-025-escrow-automation,,yes,aligned-venture,COO,COO,sector-team,
fin-026-financial-compliance-scanner,,yes,aligned-venture,COO,COO,sector-team,
fin-027-patent-writer-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-028-legal-analyzer-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-029-compliance-wallet-saas,,yes,aligned-venture,COO,COO,sector-team,
fin-030-local-seo-ranker-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-031-investor-dashboard-builder,,yes,aligned-venture,COO,COO,sector-team,
fin-032-legal-toolkit-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-033-ai-tax-preparation-service,,yes,aligned-venture,COO,COO,sector-team,
fin-033-legal-toolkit-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-034-payroll-automation,,yes,aligned-venture,COO,COO,sector-team,
fin-035-insurance-underwriting-ai,,yes,aligned-venture,COO,COO,sector-team,
fin-036-arbitrage-nexus-platform,,yes,aligned-venture,COO,COO,sector-team,
fs-001-gym,,yes,aligned-venture,COO,COO,sector-team,
fs-002-boutique-fitness-studio,,yes,aligned-venture,COO,COO,sector-team,
fs-003-personal-training-studio,,yes,aligned-venture,COO,COO,sector-team,
fs-004-women-only-gym,,yes,aligned-venture,COO,COO,sector-team,
fs-005-boxing-gym,,yes,aligned-venture,COO,COO,sector-team,
fs-006-crossfit-gym,,yes,aligned-venture,COO,COO,sector-team,
fs-007-luxury-fitness-club,,yes,aligned-venture,COO,COO,sector-team,
fs-008-online-coaching,,yes,aligned-venture,COO,COO,sector-team,
fs-009-personal-trainer-business,,yes,aligned-venture,COO,COO,sector-team,
fs-010-transformation-program,,yes,aligned-venture,COO,COO,sector-team,
fs-011-athlete-training-company,,yes,aligned-venture,COO,COO,sector-team,
fs-012-supplement-brand,,yes,aligned-venture,COO,COO,sector-team,
fs-013-fitness-apparel,,yes,aligned-venture,COO,COO,sector-team,
fs-014-workout-equipment-brand,,yes,aligned-venture,COO,COO,sector-team,
fs-015-recovery-products,,yes,aligned-venture,COO,COO,sector-team,
fs-016-fitness-app,,yes,aligned-venture,COO,COO,sector-team,
fs-017-ai-personal-trainer,,yes,aligned-venture,COO,COO,sector-team,
fs-018-gym-management-software,,yes,aligned-venture,COO,COO,sector-team,
fs-019-wearable-analytics-platform,,yes,aligned-venture,COO,COO,sector-team,
fs-020-yoga-studio,,yes,aligned-venture,COO,COO,sector-team,
fs-021-pilates-studio,,yes,aligned-venture,COO,COO,sector-team,
fs-022-dance-studio,,yes,aligned-venture,COO,COO,sector-team,
fs-023-martial-arts-dojo,,yes,aligned-venture,COO,COO,sector-team,
fs-024-sports-performance-center,,yes,aligned-venture,COO,COO,sector-team,
fs-025-corporate-wellness-program,,yes,aligned-venture,COO,COO,sector-team,
iza-os-infra,,yes,aligned-venture,COO,COO,sector-team,
iza-os-marketing-automation-security-bot,,yes,aligned-venture,COO,COO,sector-team,
iza-os-operations-security-bot,,yes,aligned-venture,COO,COO,sector-team,
iza-os-third-party-apis,,yes,aligned-venture,COO,COO,sector-team,
iza-os-vector-database,,yes,aligned-venture,COO,COO,sector-team,
lt-001-truck-dispatch-company,,yes,aligned-venture,COO,COO,sector-team,
lt-002-freight-brokerage,,yes,aligned-venture,COO,COO,sector-team,
lt-003-logistics-dispatch-service,,yes,aligned-venture,COO,COO,sector-team,
lt-004-last-mile-delivery-dispatch,,yes,aligned-venture,COO,COO,sector-team,
lt-005-medical-courier-dispatch,,yes,aligned-venture,COO,COO,sector-team,
lt-006-amazon,,yes,aligned-venture,COO,COO,sector-team,
lt-007-construction-dispatch,,yes,aligned-venture,COO,COO,sector-team,
lt-008-towing-dispatch,,yes,aligned-venture,COO,COO,sector-team,
lt-009-hvac-technician-dispatch,,yes,aligned-venture,COO,COO,sector-team,
lt-010-field-service-dispatch,,yes,aligned-venture,COO,COO,sector-team,
lt-011-dispatch-software,,yes,aligned-venture,COO,COO,sector-team,
lt-012-fleet-tracking-platform,,yes,aligned-venture,COO,COO,sector-team,
lt-013-logistics-automation-system,,yes,aligned-venture,COO,COO,sector-team,
lt-014-ai-route-optimization,,yes,aligned-venture,COO,COO,sector-team,
lt-015-driver-management-platform,,yes,aligned-venture,COO,COO,sector-team,
lt-016-trucking-company,,yes,aligned-venture,COO,COO,sector-team,
lt-017-courier-service,,yes,aligned-venture,COO,COO,sector-team,
lt-018-local-delivery-company,,yes,aligned-venture,COO,COO,sector-team,
lt-019-moving-company,,yes,aligned-venture,COO,COO,sector-team,
lt-020-freight-company,,yes,aligned-venture,COO,COO,sector-team,
lt-021-warehouse-company,,yes,aligned-venture,COO,COO,sector-team,
lt-022-fulfillment-center,,yes,aligned-venture,COO,COO,sector-team,
lt-023-storage-business,,yes,aligned-venture,COO,COO,sector-team,
lt-024-distribution-company,,yes,aligned-venture,COO,COO,sector-team,
lt-025-logistics-marketplace,,yes,aligned-venture,COO,COO,sector-team,
lt-026-shipping-platform,,yes,aligned-venture,COO,COO,sector-team,
lt-027-fleet-management-saas,,yes,aligned-venture,COO,COO,sector-team,
lt-028-freight-ai-optimization,,yes,aligned-venture,COO,COO,sector-team,
lt-029-supply-chain-analytics,,yes,aligned-venture,COO,COO,sector-team,
lt-030-cold-chain-logistics,,yes,aligned-venture,COO,COO,sector-team,
mc-001-youtube-channel-network,,yes,aligned-venture,COO,COO,sector-team,
mc-002-podcast-network,,yes,aligned-venture,COO,COO,sector-team,
mc-003-blog-network,,yes,aligned-venture,COO,COO,sector-team,
mc-004-influencer-agency,,yes,aligned-venture,COO,COO,sector-team,
mc-005-content-creation-studio,,yes,aligned-venture,COO,COO,sector-team,
mc-006-video-production-company,,yes,aligned-venture,COO,COO,sector-team,
mc-007-animation-studio,,yes,aligned-venture,COO,COO,sector-team,
mc-008-music-production,,yes,aligned-venture,COO,COO,sector-team,
mc-009-stock-photography,,yes,aligned-venture,COO,COO,sector-team,
mc-010-stock-video,,yes,aligned-venture,COO,COO,sector-team,
mc-011-online-magazine,,yes,aligned-venture,COO,COO,sector-team,
mc-012-news-website,,yes,aligned-venture,COO,COO,sector-team,
mc-013-streaming-platform,,yes,aligned-venture,COO,COO,sector-team,
mc-014-gaming-channel,,yes,aligned-venture,COO,COO,sector-team,
mc-015-esports-team,,yes,aligned-venture,COO,COO,sector-team,
mc-016-virtual-events-platform,,yes,aligned-venture,COO,COO,sector-team,
mc-017-online-course-platform,,yes,aligned-venture,COO,COO,sector-team,
mc-018-membership-site,,yes,aligned-venture,COO,COO,sector-team,
mc-019-digital-download-store,,yes,aligned-venture,COO,COO,sector-team,
mc-020-nft-marketplace,,yes,aligned-venture,COO,COO,sector-team,
ops-001-fractional-cto-agency,,yes,aligned-venture,COO,COO,sector-team,
ops-002-supply-chain-optimizer,,yes,aligned-venture,COO,COO,sector-team,
ops-003-event-planning-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-004-inventory-management-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-005-project-management-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-006-document-automation-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-007-meeting-assistant-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-008-recruitment-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-009-onboarding-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-010-training-platform-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-011-performance-review-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-012-it-support-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-013-facilities-management-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-014-travel-booking-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-015-expense-management-ai,,yes,aligned-venture,COO,COO,sector-team,
ops-staff-001-staffing,,yes,aligned-venture,COO,COO,sector-team,
ps-001-business-consulting,,yes,aligned-venture,COO,COO,sector-team,
ps-002-legal-services,,yes,aligned-venture,COO,COO,sector-team,
ps-003-accounting-services,,yes,aligned-venture,COO,COO,sector-team,
ps-004-hr-consulting,,yes,aligned-venture,COO,COO,sector-team,
ps-005-marketing-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-006-web-design-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-007-it-support-services,,yes,aligned-venture,COO,COO,sector-team,
ps-008-virtual-assistant-service,,yes,aligned-venture,COO,COO,sector-team,
ps-009-bookkeeping-service,,yes,aligned-venture,COO,COO,sector-team,
ps-010-tax-preparation-service,,yes,aligned-venture,COO,COO,sector-team,
ps-011-real-estate-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-012-insurance-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-016-photography-service,,yes,aligned-venture,COO,COO,sector-team,
ps-017-videography-service,,yes,aligned-venture,COO,COO,sector-team,
ps-018-translation-services,,yes,aligned-venture,COO,COO,sector-team,
ps-019-copywriting-service,,yes,aligned-venture,COO,COO,sector-team,
ps-020-social-media-management,,yes,aligned-venture,COO,COO,sector-team,
ps-021-seo-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-022-ppc-management,,yes,aligned-venture,COO,COO,sector-team,
ps-023-pr-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-024-recruiting-agency,,yes,aligned-venture,COO,COO,sector-team,
ps-025-business-brokerage,,yes,aligned-venture,COO,COO,sector-team,
re-001-property-holdings,,yes,aligned-venture,COO,COO,sector-team,
tech-001-quantum-algorithm-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-002-ai-compliance-scanner,,yes,aligned-venture,COO,COO,sector-team,
tech-003-cloud-management-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-004-robotics-training-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-005-customer-insights-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-006-voice-assistant-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-007-blockchain-verifier-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-009-content-studio-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-010-smart-home-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-011-supply-chain-optimizer,,yes,aligned-venture,COO,COO,sector-team,
tech-012-data-visualization-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-013-workflow-automation,,yes,aligned-venture,COO,COO,sector-team,
tech-014-sentiment-analyzer,,yes,aligned-venture,COO,COO,sector-team,
tech-015-image-recognition-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-016-video-editor-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-017-speech-to-text-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-018-text-to-speech-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-020-recommendation-engine,,yes,aligned-venture,COO,COO,sector-team,
tech-021-network-security-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-022-database-optimizer,,yes,aligned-venture,COO,COO,sector-team,
tech-023-ai-testing-platform,,yes,aligned-venture,COO,COO,sector-team,
tech-024-virtual-assistant-builder,,yes,aligned-venture,COO,COO,sector-team,
tech-025-machine-learning-builder,,yes,aligned-venture,COO,COO,sector-team,
tech-026-ai-ethics-auditor,,yes,aligned-venture,COO,COO,sector-team,
tech-027-predictive-analytics-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-028-ai-training-platform,,yes,aligned-venture,COO,COO,sector-team,
tech-029-digital-twin-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-030-ai-monitoring-system,,yes,aligned-venture,COO,COO,sector-team,
tech-031-edge-computing-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-032-ai-integration-hub,,yes,aligned-venture,COO,COO,sector-team,
tech-033-quantum-algorithm-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-034-ai-compliance-scanner,,yes,aligned-venture,COO,COO,sector-team,
tech-035-cloud-management-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-037-customer-insights-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-038-voice-assistant-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-039-blockchain-verifier-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-040-cybersecurity-shield,,yes,aligned-venture,COO,COO,sector-team,
tech-041-content-studio-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-042-smart-home-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-043-supply-chain-optimizer,,yes,aligned-venture,COO,COO,sector-team,
tech-044-data-visualization-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-045-workflow-automation,,yes,aligned-venture,COO,COO,sector-team,
tech-046-sentiment-analyzer,,yes,aligned-venture,COO,COO,sector-team,
tech-047-image-recognition-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-048-video-editor-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-049-speech-to-text-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-051-fraud-prevention-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-052-recommendation-engine,,yes,aligned-venture,COO,COO,sector-team,
tech-053-network-security-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-054-database-optimizer,,yes,aligned-venture,COO,COO,sector-team,
tech-055-ai-testing-platform,,yes,aligned-venture,COO,COO,sector-team,
tech-056-virtual-assistant-builder,,yes,aligned-venture,COO,COO,sector-team,
tech-057-machine-learning-builder,,yes,aligned-venture,COO,COO,sector-team,
tech-058-ai-ethics-auditor,,yes,aligned-venture,COO,COO,sector-team,
tech-059-predictive-analytics-ai,,yes,aligned-venture,COO,COO,sector-team,
tech-060-ai-training-platform,,yes,aligned-venture,COO,COO,sector-team,
tech-ventures-portfolio,,yes,aligned-venture,COO,COO,sector-team,
ai-002-ml-engine,,yes,other,COO,COO,tech-team,
ai-002-web-app,,yes,other,COO,COO,tech-team,
ai-boss-holdings-v4,,yes,other,COO,COO,tech-team,
ai-business-commander,,yes,other,COO,COO,tech-team,
ai-venture-studio-template,,yes,templates,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
aibossoslandingpage,,yes,other,COO,COO,tech-team,
arbitrage-nexus,,yes,experimental,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
autonomous-venture-studio,,yes,other,COO,COO,tech-team,
avs-omni,,yes,other,COO,COO,tech-team,
Avs-Omni-,,yes,other,COO,COO,tech-team,
babystepsmatrix1,,yes,other,COO,COO,tech-team,
billionaire-workflow-automation,,yes,other,COO,COO,tech-team,
civilization-os,,yes,other,COO,COO,tech-team,
civilization-website,,yes,other,COO,COO,tech-team,
claude-workflow-demo,,yes,other,COO,COO,tech-team,
clients,,yes,other,COO,COO,tech-team,
consciousness-deployment-system,,yes,infrastructure,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
consult-001-venture-consulting,,yes,other,COO,COO,tech-team,
consulting-services-automation,,yes,other,COO,COO,tech-team,
data-management,,yes,other,COO,COO,tech-team,
